trajectory_id,time,position,velocity,energy
run-012,4.725,0.384320837561,0.998986681956,0.574038330123
run-012,4.75,0.409171501744,0.988723537462,0.574039420057
run-012,4.775,0.433757014434,0.977774119409,0.574040610888
run-012,4.8,0.458060207714,0.966137676654,0.574041906325
run-012,4.825,0.482063898266,0.953813755415,0.574043309756
run-012,4.85,0.505750895485,0.940802254372,0.574044824172
run-012,4.875,0.529104010985,0.927103481,0.57404645207
run-012,4.9,0.552106069535,0.912718208761,0.574048195379
run-012,4.925,0.574739921423,0.897647734815,0.574050055368
run-012,4.95,0.596988456276,0.881893937864,0.574052032569
run-012,4.975,0.618834618316,0.86545933573,0.574054126699
run-012,5,0.640261423062,0.848347142284,0.574056336589
run-012,5.025,0.661251975431,0.830561323277,0.574058660113
run-012,5.05,0.681789489226,0.81210665068,0.574061094137
run-012,5.075,0.701857307965,0.792988755085,0.574063634463
run-012,5.1,0.72143892698,0.773214175732,0.574066275792
run-012,5.125,0.740518016751,0.752790407742,0.574069011695
run-012,5.15,0.759078447367,0.731725946118,0.574071834597
run-012,5.175,0.777104314057,0.710030326086,0.574074735771
run-012,5.2,0.794579963672,0.687714159383,0.574077705353
run-012,5.225,0.811490022026,0.66478916608,0.574080732362
run-012,5.25,0.827819421976,0.641268201577,0.574083804748
run-012,5.275,0.843553432105,0.617165278406,0.57408690944
run-012,5.3,0.858677685896,0.592495582529,0.574090032425
run-012,5.325,0.873178211231,0.567275483839,0.57409315883
run-012,5.35,0.887041460088,0.541522540601,0.574096273029
run-012,5.375,0.900254338261,0.515255497619,0.574099358757
run-012,5.4,0.912804234969,0.488494277967,0.574102399239
run-012,5.425,0.92467905216,0.461259968149,0.574105377335
run-012,5.45,0.935867233376,0.43357479661,0.57410827569
run-012,5.475,0.94635779199,0.405462105591,0.574111076898
run-012,5.5,0.956140338656,0.376946316337,0.574113763667
run-012,5.525,0.965205107807,0.348052887766,0.574116318996
run-012,5.55,0.973542983044,0.318808268723,0.574118726347
run-012,5.575,0.981145521243,0.289239844032,0.574120969819
run-012,5.6,0.988004975246,0.25937587459,0.574123034324
run-012,5.625,0.994114314973,0.229245431819,0.574124905752
run-012,5.65,0.999467246837,0.19887832684,0.574126571126
run-012,5.675,1.00405823131,0.168305034772,0.574128018758
run-012,5.7,1.00788249858,0.137556614621,0.574129238377
run-012,5.725,1.01093606205,0.106664625262,0.574130221253
run-012,5.75,1.01321572984,0.075661038049,0.574130960301
run-012,5.775,1.01471911395,0.0445781466337,0.574131450164
